Reward
90.31495296771263
61.53681911735933
67.33951351613034
88.27259595461616
80.92583428427895
73.85738757534581
101.11914699715867
43.178767305354
79.10659165072308
92.10940225767317
58.52226703411683
54.85289373438731
125.91655956117145
145.8611473029319
108.93279527778155
-115.1705923264136
-121.31998220254494
-130.31403712033455
142.54232923909416
134.20728028550442
170.1168511350006
179.39559544581084
156.21470321414677
-35.550888302156864
-75.28715775194934
195.49803416681763
168.28824736116488
-94.5159876067508
170.47262037719324
-98.65694856913376
168.82857637631372
-102.6625799418576
176.16140705626174
148.68590758030967
175.78268568532607
-109.80157292670458
157.0062247753798
124.24613485250065
90.30159913151593
89.13841656676878
-13.130241596908519
3.8128018982162786
163.20666100605166
162.4958731596918
162.40373714772224
148.6376629727093
145.8059602833834
62.47660990728568
156.2592422466346
202.71850577612582
200.98453895330542
207.09448448379726
180.16672538322527
205.49279152129472
194.70975047493522
200.5376770747028
183.95383116960977
172.37652613730305
212.34935742836547
170.55640297138535
152.47350088915715
193.9202073510291
231.38352102831024
224.0413783169003
210.3884634708928
240.82158764596
223.7955823895318
251.9617457201817
-26.41461223123582
248.38403347084628
252.2311401016499
260.2857656343554
251.4826183011161
253.30750352791438
190.8725917887929
216.7079844076808
238.5603082178975
191.94818002510897
202.168710235635
-8.593798940319559
256.6296223431277
-107.33159269040041
250.1397689197838
207.64117883428082
191.2875767898539
244.8914719753707
218.91071837880352
204.1028289692963
257.9120303833155
164.21352710935147
